locus_tag	ftype	length_bp	gene	EC_number	COG	product
FMKKACNK_04209	CDS	1341	citS		COG3493	Citrate-sodium symporter
FMKKACNK_04210	CDS	240	oadG_3	7.2.4.2	COG3630	Oxaloacetate decarboxylase gamma chain
FMKKACNK_04211	CDS	273				hypothetical protein
FMKKACNK_04212	CDS	336				hypothetical protein
FMKKACNK_04213	CDS	453				hypothetical protein
FMKKACNK_04214	CDS	474				hypothetical protein
FMKKACNK_04215	CDS	402	pliG			Inhibitor of g-type lysozyme
FMKKACNK_04216	CDS	546	nohA		COG4220	Prophage DNA-packing protein NohA
FMKKACNK_04217	CDS	1932				hypothetical protein
FMKKACNK_04218	CDS	204				hypothetical protein
FMKKACNK_04219	CDS	1806				hypothetical protein
FMKKACNK_04220	CDS	1497				hypothetical protein
FMKKACNK_04221	CDS	348				hypothetical protein
FMKKACNK_04222	CDS	1029				hypothetical protein
FMKKACNK_04223	CDS	360				hypothetical protein
FMKKACNK_04224	CDS	384				hypothetical protein
FMKKACNK_04225	CDS	579				hypothetical protein
FMKKACNK_04226	CDS	1131				IS200/IS605 family transposase ISEc42
FMKKACNK_04227	CDS	402				hypothetical protein
FMKKACNK_04228	CDS	744				hypothetical protein
FMKKACNK_04229	CDS	396				hypothetical protein
FMKKACNK_04230	CDS	315				hypothetical protein
FMKKACNK_04231	CDS	795				hypothetical protein
FMKKACNK_04232	CDS	3315				hypothetical protein
FMKKACNK_04233	CDS	1350	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
FMKKACNK_04234	CDS	1467	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
FMKKACNK_04235	CDS	1578	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
FMKKACNK_04236	CDS	291				hypothetical protein
FMKKACNK_04237	CDS	315				hypothetical protein
FMKKACNK_04238	CDS	192	yfgG			Protein YfgG
FMKKACNK_04239	CDS	2214	pdeF	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeF
FMKKACNK_04240	CDS	1542	ppx	3.6.1.11	COG0248	Exopolyphosphatase
FMKKACNK_04241	CDS	2067	ppk	2.7.4.1	COG0855	Polyphosphate kinase
FMKKACNK_04242	CDS	639	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
FMKKACNK_04243	CDS	1038	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
FMKKACNK_04244	CDS	627	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
FMKKACNK_04245	CDS	1290	uraA		COG2233	Uracil permease
FMKKACNK_04246	CDS	726	hda		COG0593	DnaA regulatory inactivator Hda
FMKKACNK_04247	CDS	360	yfgD		COG1393	putative protein YfgD
FMKKACNK_04248	CDS	1464	bepA	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
FMKKACNK_04249	CDS	1068				hypothetical protein
FMKKACNK_04250	CDS	243				hypothetical protein
FMKKACNK_04251	CDS	471	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
FMKKACNK_04252	CDS	573	gcvR		COG2716	Glycine cleavage system transcriptional repressor
FMKKACNK_04253	CDS	879	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
FMKKACNK_04254	CDS	1035	bamC		COG3317	Outer membrane protein assembly factor BamC
FMKKACNK_04255	CDS	714	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
FMKKACNK_04256	CDS	864			COG2321	putative protein
FMKKACNK_04257	CDS	2019	tmcA	2.3.1.193	COG1444	tRNA(Met) cytidine acetyltransferase TmcA
FMKKACNK_04258	CDS	201				hypothetical protein
FMKKACNK_04259	CDS	1128	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
FMKKACNK_04260	CDS	357	yffB		COG1393	Protein YffB
FMKKACNK_04261	CDS	3114	acrB_2		COG0841	Multidrug efflux pump subunit AcrB
FMKKACNK_04262	CDS	1701	narQ	2.7.13.3		Nitrate/nitrite sensor protein NarQ
FMKKACNK_04263	CDS	1962		1.18.1.2		Ferredoxin--NADP reductase
FMKKACNK_04264	CDS	1299	yfeW	3.4.16.4	COG1680	Putative D-alanyl-D-alanine carboxypeptidase
FMKKACNK_04265	CDS	576	nudK	3.6.1.-		GDP-mannose pyrophosphatase NudK
FMKKACNK_04266	CDS	1044				hypothetical protein
FMKKACNK_04267	CDS	231				hypothetical protein
FMKKACNK_04268	CDS	2001	tktB	2.2.1.1	COG0021	Transketolase 2
FMKKACNK_04269	CDS	951	tal	2.2.1.2		Transaldolase
FMKKACNK_04270	CDS	2280	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
FMKKACNK_04271	CDS	2277	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
FMKKACNK_04272	CDS	321	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
FMKKACNK_04273	CDS	222	cspD		COG1278	Cold shock-like protein CspD
FMKKACNK_04274	CDS	1947	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
FMKKACNK_04275	CDS	1119	macA		COG0845	Macrolide export protein MacA
FMKKACNK_04276	CDS	951				hypothetical protein
FMKKACNK_04277	CDS	1659				hypothetical protein
FMKKACNK_04278	CDS	900	lysO		COG2431	Lysine exporter LysO
FMKKACNK_04279	CDS	1653	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
FMKKACNK_04280	CDS	969	hcr	1.-.-.-	COG1018	NADH oxidoreductase HCR
FMKKACNK_04281	CDS	1719	poxB	1.2.5.1	COG0028	Pyruvate dehydrogenase [ubiquinone]
FMKKACNK_04282	CDS	1002	ltaE	4.1.2.48	COG2008	Low specificity L-threonine aldolase
FMKKACNK_04283	CDS	1434				hypothetical protein
FMKKACNK_04284	CDS	1014	oleD	1.1.1.412	COG0451	2-alkyl-3-oxoalkanoate reductase
FMKKACNK_04285	CDS	831	amiD	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
FMKKACNK_04286	CDS	324				hypothetical protein
FMKKACNK_04287	CDS	516	ybjP			putative lipoprotein YbjP
FMKKACNK_04288	CDS	729	artP	3.6.3.-	COG4161	Arginine transport ATP-binding protein ArtP
FMKKACNK_04289	CDS	732	artI		COG0834	Putative ABC transporter arginine-binding protein 2
FMKKACNK_04290	CDS	717	artQ		COG4215	Arginine ABC transporter permease protein ArtQ
FMKKACNK_04291	CDS	669	artM_2		COG4160	Arginine ABC transporter permease protein ArtM
FMKKACNK_04292	CDS	732	artJ_2		COG0834	ABC transporter arginine-binding protein 1
FMKKACNK_04293	CDS	1488				hypothetical protein
FMKKACNK_04294	CDS	321				hypothetical protein
FMKKACNK_04295	CDS	1344	ulaA_3		COG3037	Ascorbate-specific PTS system EIIC component
FMKKACNK_04296	CDS	1131	rlmC	2.1.1.189	COG2265	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
FMKKACNK_04297	CDS	402	ybjO			Inner membrane protein YbjO
FMKKACNK_04298	CDS	846	ydcV_2			Inner membrane ABC transporter permease protein YdcV
FMKKACNK_04299	CDS	954	potH		COG1176	Putrescine transport system permease protein PotH
FMKKACNK_04300	CDS	1134	potA_2	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
FMKKACNK_04301	CDS	1116	potF		COG0687	Putrescine-binding periplasmic protein
FMKKACNK_04302	CDS	477	ybjN			putative protein YbjN
FMKKACNK_04303	CDS	903	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
FMKKACNK_04304	CDS	723	nfsA	1.-.-.-	COG0778	Oxygen-insensitive NADPH nitroreductase
FMKKACNK_04305	CDS	291				hypothetical protein
FMKKACNK_04306	CDS	264	grxA		COG0695	Glutaredoxin 1
FMKKACNK_04307	CDS	378	ybjM			Inner membrane protein YbjM
FMKKACNK_04308	CDS	1686	aspT_2			Aspartate/alanine antiporter
FMKKACNK_04309	CDS	621	rcdA		COG3226	HTH-type transcriptional regulator RcdA
FMKKACNK_04310	CDS	1212	ybjJ			Inner membrane protein YbjJ
FMKKACNK_04311	CDS	816	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
FMKKACNK_04312	CDS	1233	mdfA			Multidrug transporter MdfA
FMKKACNK_04313	CDS	675	ybjG	3.6.1.27	COG0671	Putative undecaprenyl-diphosphatase YbjG
FMKKACNK_04314	CDS	759	deoR_2		COG1349	Deoxyribose operon repressor
FMKKACNK_04315	CDS	936	dacC_1	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
FMKKACNK_04316	CDS	240	dacC_2	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
FMKKACNK_04317	CDS	627	gstB	2.5.1.18	COG0625	Glutathione S-transferase GstB
FMKKACNK_04318	CDS	681				hypothetical protein
FMKKACNK_04319	CDS	426				hypothetical protein
FMKKACNK_04320	CDS	891	cysL		COG0583	HTH-type transcriptional regulator CysL
FMKKACNK_04321	CDS	1686		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
FMKKACNK_04322	CDS	192				hypothetical protein
FMKKACNK_04323	CDS	1164	mmgC	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
FMKKACNK_04324	CDS	198				hypothetical protein
FMKKACNK_04325	CDS	948	etfA		COG2025	Electron transfer flavoprotein subunit alpha
FMKKACNK_04326	CDS	750	etfB			Electron transfer flavoprotein subunit beta
FMKKACNK_04327	CDS	516				hypothetical protein
FMKKACNK_04328	CDS	384				hypothetical protein
FMKKACNK_04329	CDS	1326	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
FMKKACNK_04330	CDS	912	gsiD		COG1173	Glutathione transport system permease protein GsiD
FMKKACNK_04331	CDS	921	gsiC		COG0601	Glutathione transport system permease protein GsiC
FMKKACNK_04332	CDS	1539	gsiB		COG0747	Glutathione-binding protein GsiB
FMKKACNK_04333	CDS	1872	gsiA	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
FMKKACNK_04334	CDS	942	iaaA	3.4.19.5	COG1446	Isoaspartyl peptidase
FMKKACNK_04335	CDS	1236	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
FMKKACNK_04336	CDS	750	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
FMKKACNK_04337	CDS	900	cutD	1.97.1.-	COG1180	Choline trimethylamine-lyase activating enzyme
FMKKACNK_04338	CDS	2433	pflD	4.2.1.172	COG1882	Trans-4-hydroxy-L-proline dehydratase
FMKKACNK_04339	CDS	810	ybiV_1	3.1.3.23	COG0561	Sugar phosphatase YbiV
FMKKACNK_04340	CDS	1266	ybiU			putative protein YbiU
FMKKACNK_04341	CDS	531	ybiV_2	3.1.3.23	COG0561	Sugar phosphatase YbiV
FMKKACNK_04342	CDS	897				hypothetical protein
FMKKACNK_04343	CDS	1593	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
FMKKACNK_04344	CDS	921	ybiS	2.-.-.-	COG1376	putative L,D-transpeptidase YbiS
FMKKACNK_04345	CDS	1113	ybiR		COG0471	Inner membrane protein YbiR
FMKKACNK_04346	CDS	474	mntR		COG1321	Transcriptional regulator MntR
FMKKACNK_04347	CDS	129	mntS			Small protein MntS
FMKKACNK_04348	CDS	1581	opgE	2.7.-.-	COG2194	Phosphoethanolamine transferase OpgE
FMKKACNK_04349	CDS	516	ompX_2		COG3637	Outer membrane protein X
FMKKACNK_04350	CDS	888	rhtA		COG5006	Threonine/homoserine exporter RhtA
FMKKACNK_04351	CDS	504	dps	1.16.-.-	COG0783	DNA protection during starvation protein
FMKKACNK_04352	CDS	747	glnH		COG0834	Glutamine-binding periplasmic protein
FMKKACNK_04353	CDS	660	glnP		COG0765	Glutamine transport system permease protein GlnP
FMKKACNK_04354	CDS	723	glnQ_3		COG1126	Glutamine transport ATP-binding protein GlnQ
FMKKACNK_04355	CDS	2223	ybiO		COG0668	Moderate conductance mechanosensitive channel YbiO
FMKKACNK_04356	CDS	927	rlmF	2.1.1.181	COG3129	Ribosomal RNA large subunit methyltransferase F
FMKKACNK_04357	CDS	267	ybiI		COG1734	putative protein YbiI
FMKKACNK_04358	CDS	261	mcbA			putative protein McbA
FMKKACNK_04359	CDS	975	ybiB		COG0547	putative protein YbiB
FMKKACNK_04360	CDS	2145	dinG	3.6.4.12	COG1199	ATP-dependent DNA helicase DinG
FMKKACNK_04361	CDS	1365	rhlE	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
FMKKACNK_04362	CDS	675	cecR		COG1309	HTH-type transcriptional dual regulator CecR
FMKKACNK_04363	CDS	996				hypothetical protein
FMKKACNK_04364	CDS	1737	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
FMKKACNK_04365	CDS	1131	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
FMKKACNK_04366	CDS	1107	ybhR		COG0842	putative multidrug ABC transporter permease YbhR
FMKKACNK_04367	CDS	411	ybhQ			Inner membrane protein YbhQ
FMKKACNK_04368	CDS	759				hypothetical protein
FMKKACNK_04369	CDS	1242	clsB	2.7.8.-	COG1502	Cardiolipin synthase B
FMKKACNK_04370	CDS	963	ybhN		COG0392	Inner membrane protein YbhN
FMKKACNK_04371	CDS	561				hypothetical protein
FMKKACNK_04372	CDS	603				hypothetical protein
FMKKACNK_04373	CDS	522	ybhL_1		COG0670	Inner membrane protein YbhL
FMKKACNK_04374	CDS	186				hypothetical protein
FMKKACNK_04375	CDS	705	ybhL_2		COG0670	Inner membrane protein YbhL
FMKKACNK_04376	CDS	453	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
FMKKACNK_04377	CDS	246	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
FMKKACNK_04378	CDS	444	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
FMKKACNK_04379	CDS	513	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
FMKKACNK_04380	CDS	1023	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
FMKKACNK_04381	CDS	909	ybhK		COG0391	Putative gluconeogenesis factor
FMKKACNK_04382	CDS	2298	slrP	2.3.2.27	COG4886	E3 ubiquitin-protein ligase SlrP
FMKKACNK_04383	CDS	2022	uvrB		COG0556	UvrABC system protein B
FMKKACNK_04384	CDS	687	bioD1_2	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
FMKKACNK_04385	CDS	756	bioC	2.1.1.197	COG0500	Malonyl-[acyl-carrier protein] O-methyltransferase
FMKKACNK_04386	CDS	1158	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
FMKKACNK_04387	CDS	1041	bioB	2.8.1.6	COG0502	Biotin synthase
FMKKACNK_04388	CDS	1290	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
FMKKACNK_04389	CDS	477				hypothetical protein
FMKKACNK_04390	CDS	1521	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
FMKKACNK_04391	CDS	1686	hutU	4.2.1.49	COG2987	Urocanate hydratase
FMKKACNK_04392	CDS	726	nagR_2		COG2188	HTH-type transcriptional repressor NagR
FMKKACNK_04393	CDS	942	hutG	3.5.3.8	COG0010	Formimidoylglutamase
FMKKACNK_04394	CDS	1170	hutI	3.5.2.7	COG1228	Imidazolonepropionase
FMKKACNK_04395	CDS	1284	ybhC	3.1.2.-	COG4677	Putative acyl-CoA thioester hydrolase YbhC
FMKKACNK_04396	CDS	996	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
FMKKACNK_04397	CDS	819	ybhA_2	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YbhA
FMKKACNK_04398	CDS	1059	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
FMKKACNK_04399	CDS	690	modB		COG4149	Molybdenum transport system permease protein ModB
FMKKACNK_04400	CDS	774	modA		COG0725	Molybdate-binding protein ModA
FMKKACNK_04401	CDS	150	acrZ			Multidrug efflux pump accessory protein AcrZ
FMKKACNK_04402	CDS	789	modE		COG2005	DNA-binding transcriptional dual regulator ModE
FMKKACNK_04403	CDS	1476	modF		COG1119	ABC transporter ATP-binding protein ModF
FMKKACNK_04404	CDS	909				hypothetical protein
FMKKACNK_04405	CDS	1017	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
FMKKACNK_04406	CDS	1047	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
FMKKACNK_04407	CDS	1149	galK	2.7.1.6	COG0153	Galactokinase
FMKKACNK_04408	CDS	1041	galM	5.1.3.3	COG2017	Aldose 1-epimerase
FMKKACNK_04409	CDS	753	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
FMKKACNK_04410	CDS	777	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
FMKKACNK_04411	CDS	1080	hmuU		COG0609	Hemin transport system permease protein HmuU
FMKKACNK_04412	CDS	699	citG_4	2.4.2.52		2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
FMKKACNK_04413	CDS	1299	oadB_2	7.2.4.2	COG1883	Oxaloacetate decarboxylase beta chain
FMKKACNK_04414	CDS	801	oadA_2	7.2.4.2	COG0511	Oxaloacetate decarboxylase alpha chain
FMKKACNK_04415	CDS	522				hypothetical protein
FMKKACNK_04416	CDS	366				hypothetical protein
FMKKACNK_04417	CDS	1332				hypothetical protein
FMKKACNK_04418	CDS	330				hypothetical protein
FMKKACNK_04419	CDS	519				hypothetical protein
FMKKACNK_04420	CDS	1242				hypothetical protein
FMKKACNK_04421	CDS	528				hypothetical protein
FMKKACNK_04422	CDS	444				hypothetical protein
FMKKACNK_04423	CDS	1830				hypothetical protein
FMKKACNK_04424	CDS	672				hypothetical protein
FMKKACNK_04425	tRNA	77				tRNA-Pro(ggg)
FMKKACNK_04426	CDS	1761	yejM		COG3083	Inner membrane protein YejM
FMKKACNK_04427	CDS	228				hypothetical protein
FMKKACNK_04428	CDS	1008	yejK		COG3081	Nucleoid-associated protein YejK
FMKKACNK_04429	CDS	621				hypothetical protein
FMKKACNK_04430	CDS	285	rplY		COG1825	50S ribosomal protein L25
FMKKACNK_04431	CDS	1761	radD	3.6.4.12	COG1061	Putative DNA repair helicase RadD
FMKKACNK_04432	CDS	696	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
FMKKACNK_04433	CDS	1191	bcr			Bicyclomycin resistance protein
FMKKACNK_04434	CDS	345	yejG			putative protein YejG
FMKKACNK_04435	CDS	1590	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
FMKKACNK_04436	CDS	1026	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
FMKKACNK_04437	CDS	1095	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
FMKKACNK_04438	CDS	1806				hypothetical protein
FMKKACNK_04439	CDS	1557	pdeN_2	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeN
FMKKACNK_04440	CDS	573	mepS_2	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
FMKKACNK_04441	CDS	720	lpxT	2.7.4.29	COG0671	Lipid A 1-diphosphate synthase
FMKKACNK_04442	CDS	987	yeiR	3.6.-.-	COG0523	Zinc-binding GTPase YeiR
FMKKACNK_04443	CDS	573	yeiP		COG0231	Elongation factor P-like protein
FMKKACNK_04444	CDS	255				hypothetical protein
FMKKACNK_04445	CDS	666				hypothetical protein
FMKKACNK_04446	CDS	1182	setB			Sugar efflux transporter B
FMKKACNK_04447	CDS	108				hypothetical protein
FMKKACNK_04448	CDS	1131	fruB		COG1925	Multiphosphoryl transfer protein
FMKKACNK_04449	CDS	939	lacC_2	2.7.1.144		Tagatose-6-phosphate kinase
FMKKACNK_04450	CDS	1689	fruA_3		COG1299	PTS system fructose-specific EIIB'BC component
FMKKACNK_04451	CDS	858	nfo	3.1.21.2	COG0648	Endonuclease 4
FMKKACNK_04452	CDS	1050				hypothetical protein
FMKKACNK_04453	CDS	864	cmpR		COG0583	HTH-type transcriptional activator CmpR
FMKKACNK_04454	CDS	1470	lysP		COG0833	Lysine-specific permease
FMKKACNK_04455	CDS	1992	cirA		COG4771	Colicin I receptor
FMKKACNK_04456	CDS	1323	uhpC_2		COG2271	Membrane sensor protein UhpC
FMKKACNK_04457	CDS	888		3.1.3.3	COG0560	Phosphoserine phosphatase
FMKKACNK_04458	CDS	1368	sdaA_2	4.3.1.17	COG1760	L-serine dehydratase 1
FMKKACNK_04459	CDS	390				hypothetical protein
FMKKACNK_04460	CDS	858	yeiG	3.1.2.12	COG0627	S-formylglutathione hydrolase YeiG
FMKKACNK_04461	CDS	669	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
FMKKACNK_04462	CDS	1161				hypothetical protein
FMKKACNK_04463	CDS	1023	galS_2		COG1609	HTH-type transcriptional regulator GalS
FMKKACNK_04464	CDS	999	mglB		COG1879	D-galactose-binding periplasmic protein
FMKKACNK_04465	CDS	1521	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
FMKKACNK_04466	CDS	1011	mglC		COG4211	Galactoside transport system permease protein MglC
FMKKACNK_04467	CDS	1236	preA	1.3.1.1	COG0167	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
FMKKACNK_04468	CDS	1242	preT	1.3.1.1	COG0493	NAD-dependent dihydropyrimidine dehydrogenase subunit PreT
FMKKACNK_04469	CDS	240				hypothetical protein
FMKKACNK_04470	CDS	720				hypothetical protein
FMKKACNK_04471	CDS	885	cdd	3.5.4.5	COG0295	Cytidine deaminase
FMKKACNK_04472	CDS	696	yohK_2		COG1346	Inner membrane protein YohK
FMKKACNK_04473	CDS	399				hypothetical protein
FMKKACNK_04474	CDS	909	gbpR_2			HTH-type transcriptional regulator GbpR
FMKKACNK_04475	CDS	1359	mhbT			3-hydroxybenzoate transporter MhbT
FMKKACNK_04476	CDS	1038	nagI	1.13.11.4		Gentisate 1,2-dioxygenase
FMKKACNK_04477	CDS	702	nagK_2	3.7.1.20		Fumarylpyruvate hydrolase
FMKKACNK_04478	CDS	645	nagL	5.2.1.4		Maleylpyruvate isomerase
FMKKACNK_04479	CDS	1194	mhbM	1.14.13.24	COG0654	3-hydroxybenzoate 6-hydroxylase
FMKKACNK_04480	CDS	939	dusC	1.3.1.-	COG0042	tRNA-dihydrouridine(16) synthase
FMKKACNK_04481	CDS	1437	ttgI			Toluene efflux pump outer membrane protein TtgI
FMKKACNK_04482	CDS	762	yohF	1.-.-.-	COG1028	putative oxidoreductase YohF
FMKKACNK_04483	CDS	570	yohD		COG0586	Inner membrane protein YohD
FMKKACNK_04484	CDS	588	yohC			Inner membrane protein YohC
FMKKACNK_04485	CDS	909	pbpG	3.4.21.-	COG1686	D-alanyl-D-alanine endopeptidase
FMKKACNK_04486	CDS	1731	dld	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
FMKKACNK_04487	CDS	2298		3.2.1.-		Beta-xylosidase
FMKKACNK_04488	CDS	918	yehZ		COG1732	Glycine betaine-binding protein YehZ
FMKKACNK_04489	CDS	1170	yehY		COG1174	Glycine betaine uptake system permease protein YehY
FMKKACNK_04490	CDS	948	yehX	3.6.3.-	COG1125	Glycine betaine uptake system ATP-binding protein YehX
FMKKACNK_04491	CDS	732	yehW		COG1174	Glycine betaine uptake system permease protein YehW
FMKKACNK_04492	CDS	108				hypothetical protein
FMKKACNK_04493	CDS	732	mlrA_2		COG0789	HTH-type transcriptional regulator MlrA
FMKKACNK_04494	CDS	1686	btsS	2.7.13.3	COG3275	Sensor histidine kinase BtsS
FMKKACNK_04495	CDS	720	btsR		COG3279	Transcriptional regulatory protein BtsR
FMKKACNK_04496	CDS	468				hypothetical protein
FMKKACNK_04497	CDS	531				hypothetical protein
FMKKACNK_04498	CDS	459	yehR		COG4808	putative lipoprotein YehR
FMKKACNK_04499	CDS	2034	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
FMKKACNK_04500	CDS	1110	apbC		COG0489	Iron-sulfur cluster carrier protein
FMKKACNK_04501	CDS	282				hypothetical protein
FMKKACNK_04502	CDS	531	yehD			putative fimbrial-like protein YehD
FMKKACNK_04503	CDS	684	yehC		COG3121	putative fimbrial chaperone YehC
FMKKACNK_04504	CDS	2490	yehB		COG3188	Outer membrane usher protein YehB
FMKKACNK_04505	CDS	669	yehA_1			putative fimbrial-like protein YehA
FMKKACNK_04506	CDS	297	yehA_2			putative fimbrial-like protein YehA
FMKKACNK_04507	CDS	315	rcnB		COG5455	Nickel/cobalt homeostasis protein RcnB
FMKKACNK_04508	CDS	798	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
FMKKACNK_04509	CDS	801	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
FMKKACNK_04510	CDS	747	frlR		COG2188	putative fructoselysine utilization operon transcriptional repressor
FMKKACNK_04511	CDS	966	iolC_2	2.7.1.92	COG0524	5-dehydro-2-deoxygluconokinase
FMKKACNK_04512	CDS	1005	draG	3.2.2.24	COG1397	ADP-ribosyl-[dinitrogen reductase] glycohydrolase
FMKKACNK_04513	CDS	1272	yegT			Putative nucleoside transporter YegT
FMKKACNK_04514	CDS	1053	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
FMKKACNK_04515	CDS	900	yegS	2.7.1.-	COG1597	putative lipid kinase YegS
FMKKACNK_04516	CDS	336				hypothetical protein
FMKKACNK_04517	CDS	417	cesT			Tir chaperone
FMKKACNK_04518	CDS	1008				hypothetical protein
FMKKACNK_04519	CDS	1362	rlhA_2		COG0826	23S rRNA 5-hydroxycytidine synthase
FMKKACNK_04520	CDS	2112				hypothetical protein
FMKKACNK_04521	CDS	717				hypothetical protein
FMKKACNK_04522	CDS	1203				hypothetical protein
FMKKACNK_04523	CDS	723	baeR		COG0745	Transcriptional regulatory protein BaeR
FMKKACNK_04524	CDS	1404	baeS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase BaeS
FMKKACNK_04525	CDS	1413	mdtD			Putative multidrug resistance protein MdtD
FMKKACNK_04526	CDS	3081	mdtC			Multidrug resistance protein MdtC
FMKKACNK_04527	CDS	3123	mdtB			Multidrug resistance protein MdtB
FMKKACNK_04528	CDS	1242	mdtA			Multidrug resistance protein MdtA
FMKKACNK_04529	CDS	198				hypothetical protein
FMKKACNK_04530	CDS	1353	dnaK_2			Chaperone protein DnaK
FMKKACNK_04531	CDS	870	alkA	3.2.2.21	COG0122	DNA-3-methyladenine glycosylase 2
