locus_tag	ftype	length_bp	gene	EC_number	COG	product
NDPPBKPF_04387	CDS	276	ccmL			Carbon dioxide concentrating mechanism protein CcmL
NDPPBKPF_04388	CDS	1017				hypothetical protein
NDPPBKPF_04389	CDS	1389	astD_3	1.2.1.71		N-succinylglutamate 5-semialdehyde dehydrogenase
NDPPBKPF_04390	CDS	1113	adhE_2		COG1012	Aldehyde-alcohol dehydrogenase
NDPPBKPF_04391	CDS	1353	rsxC_2	7.-.-.-		Ion-translocating oxidoreductase complex subunit C
NDPPBKPF_04392	CDS	555				hypothetical protein
NDPPBKPF_04393	CDS	351	pduU		COG4810	Propanediol utilization protein PduU
NDPPBKPF_04394	CDS	441	pduV		COG4917	Propanediol utilization protein PduV
NDPPBKPF_04395	CDS	1215	pduW	2.7.2.15	COG0282	putative propionate kinase
NDPPBKPF_04396	CDS	978	pduX	2.7.1.177	COG4542	L-threonine kinase
NDPPBKPF_04397	CDS	1077	cobD_2	4.1.1.81	COG0079	Threonine-phosphate decarboxylase
NDPPBKPF_04398	CDS	1254	amiC_2	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
NDPPBKPF_04399	CDS	1332	argA	2.3.1.1	COG0548	Amino-acid acetyltransferase
NDPPBKPF_04400	CDS	321				hypothetical protein
NDPPBKPF_04401	CDS	1845	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
NDPPBKPF_04402	CDS	3537	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
NDPPBKPF_04403	CDS	2886	ptrA	3.4.24.55	COG1025	Protease 3
NDPPBKPF_04404	CDS	3378	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
NDPPBKPF_04405	CDS	324				hypothetical protein
NDPPBKPF_04406	CDS	408				hypothetical protein
NDPPBKPF_04407	CDS	558				hypothetical protein
NDPPBKPF_04408	CDS	552				hypothetical protein
NDPPBKPF_04409	CDS	795	thyA	2.1.1.45	COG0207	Thymidylate synthase
NDPPBKPF_04410	CDS	876	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
NDPPBKPF_04411	CDS	2247	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
NDPPBKPF_04412	CDS	531	rppH_1	3.6.1.-	COG0494	RNA pyrophosphohydrolase
NDPPBKPF_04413	CDS	696	mutH		COG3066	DNA mismatch repair protein MutH
NDPPBKPF_04414	CDS	714				hypothetical protein
NDPPBKPF_04415	CDS	219	ygdR_4			putative lipoprotein YgdR
NDPPBKPF_04416	CDS	1041	tas		COG0667	Protein tas
NDPPBKPF_04417	CDS	1194	lplT			Lysophospholipid transporter LplT
NDPPBKPF_04418	CDS	2160	aas		COG0204	Bifunctional protein Aas
NDPPBKPF_04419	CDS	1017	galR_2		COG1609	HTH-type transcriptional regulator GalR
NDPPBKPF_04420	CDS	480				hypothetical protein
NDPPBKPF_04421	CDS	774	lldR_1		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
NDPPBKPF_04422	CDS	1428	gmuD_2	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
NDPPBKPF_04423	CDS	1338	licC_6		COG1455	Lichenan permease IIC component
NDPPBKPF_04424	CDS	1011	ascG_2		COG1609	HTH-type transcriptional regulator AscG
NDPPBKPF_04425	CDS	1263	lysA	4.1.1.20		Diaminopimelate decarboxylase
NDPPBKPF_04426	CDS	927	occR			Octopine catabolism/uptake operon regulatory protein OccR
NDPPBKPF_04427	CDS	714	ygeA	5.1.1.13		L-aspartate/glutamate-specific racemase
NDPPBKPF_04428	CDS	327				hypothetical protein
NDPPBKPF_04429	CDS	891	lacF			Lactose transport system permease protein LacF
NDPPBKPF_04430	CDS	723	ngcG		COG0395	Diacetylchitobiose uptake system permease protein NgcG
NDPPBKPF_04431	CDS	144				hypothetical protein
NDPPBKPF_04432	CDS	1128	msiK_2	7.5.2.-	COG3839	Diacetylchitobiose uptake system ATP-binding protein MsiK
NDPPBKPF_04433	CDS	1287	yesO		COG1653	Putative ABC transporter substrate-binding protein YesO
NDPPBKPF_04434	CDS	1344				hypothetical protein
NDPPBKPF_04435	CDS	1437	sacA	3.2.1.26		Sucrose-6-phosphate hydrolase
NDPPBKPF_04436	CDS	1242	cscB			Sucrose permease
NDPPBKPF_04437	CDS	996	ccpA_2		COG1609	Catabolite control protein A
NDPPBKPF_04438	CDS	1422	araE			Arabinose-proton symporter
NDPPBKPF_04439	CDS	762	kduD_2	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
NDPPBKPF_04440	CDS	1176	ogl	4.2.2.6	COG0823	Oligogalacturonate lyase
NDPPBKPF_04441	CDS	696	kdgM			Oligogalacturonate-specific porin KdgM
NDPPBKPF_04442	CDS	1179	thlA_3	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
NDPPBKPF_04443	CDS	870	gltC_5			HTH-type transcriptional regulator GltC
NDPPBKPF_04444	CDS	462				hypothetical protein
NDPPBKPF_04445	CDS	1230	yqeG		COG0814	Inner membrane transport protein YqeG
NDPPBKPF_04446	CDS	879	pdxI	1.1.1.65		Pyridoxine 4-dehydrogenase
NDPPBKPF_04447	CDS	705	ycgR			Flagellar brake protein YcgR
NDPPBKPF_04448	CDS	573				hypothetical protein
NDPPBKPF_04449	CDS	717	pdeH_2	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeH
NDPPBKPF_04450	CDS	636				hypothetical protein
NDPPBKPF_04451	CDS	996	mrkD_2			Fimbria adhesin protein
NDPPBKPF_04452	CDS	2487	htrE		COG3188	Outer membrane usher protein HtrE
NDPPBKPF_04453	CDS	702	yadV_2			putative fimbrial chaperone YadV
NDPPBKPF_04454	CDS	609				hypothetical protein
NDPPBKPF_04455	CDS	210				hypothetical protein
NDPPBKPF_04456	CDS	897				hypothetical protein
NDPPBKPF_04457	CDS	507				hypothetical protein
NDPPBKPF_04458	CDS	957				hypothetical protein
NDPPBKPF_04459	CDS	606				ISKra4 family transposase ISCep1
NDPPBKPF_04460	CDS	609				ISKra4 family transposase ISCep1
NDPPBKPF_04461	CDS	549	fim_2			Fimbrial subunit type 1
NDPPBKPF_04462	CDS	537	lpfA_2			putative major fimbrial subunit LpfA
NDPPBKPF_04463	CDS	705	fimC_3			Chaperone protein FimC
NDPPBKPF_04464	CDS	2613	fimD_8		COG3188	Outer membrane usher protein FimD
NDPPBKPF_04465	CDS	528	fimF_2			Protein FimF
NDPPBKPF_04466	CDS	501	fimG_2			Protein FimG
NDPPBKPF_04467	CDS	909	fimH_2			Type 1 fimbrin D-mannose specific adhesin
NDPPBKPF_04468	CDS	1413				hypothetical protein
NDPPBKPF_04469	CDS	273	yjdJ		COG2388	putative protein YjdJ
NDPPBKPF_04470	CDS	231				hypothetical protein
NDPPBKPF_04471	CDS	273				hypothetical protein
NDPPBKPF_04472	CDS	1026	mdtN		COG1566	Multidrug resistance protein MdtN
NDPPBKPF_04473	CDS	1938	mdtO		COG1289	Multidrug resistance protein MdtO
NDPPBKPF_04474	CDS	1449	cusC_2		COG1538	Cation efflux system protein CusC
NDPPBKPF_04475	CDS	300				hypothetical protein
NDPPBKPF_04476	CDS	1554	dtpT		COG3104	Di-/tripeptide transporter
NDPPBKPF_04477	CDS	423	arsC	1.20.4.1		Arsenate reductase
NDPPBKPF_04478	CDS	1293	arsB		COG1055	Arsenical pump membrane protein
NDPPBKPF_04479	CDS	330				hypothetical protein
NDPPBKPF_04480	CDS	294				hypothetical protein
NDPPBKPF_04481	CDS	573				hypothetical protein
NDPPBKPF_04482	CDS	276				hypothetical protein
NDPPBKPF_04483	CDS	900	pgrR_9			HTH-type transcriptional regulator PgrR
NDPPBKPF_04484	CDS	309				hypothetical protein
NDPPBKPF_04485	CDS	558	kefF_2	1.6.5.2		Glutathione-regulated potassium-efflux system ancillary protein KefF
NDPPBKPF_04486	CDS	1020	yajO_5	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
NDPPBKPF_04487	CDS	804				hypothetical protein
NDPPBKPF_04488	CDS	930	nodD2_2			Nodulation protein D 2
NDPPBKPF_04489	CDS	1389	ribZ_2			Riboflavin transporter RibZ
NDPPBKPF_04490	tRNA	74				tRNA-Gly(ccc)
NDPPBKPF_04491	CDS	714	nlpD_2		COG0739	Murein hydrolase activator NlpD
NDPPBKPF_04492	CDS	900	catM_2			HTH-type transcriptional regulator CatM
NDPPBKPF_04493	CDS	1494	lpdC_2	4.1.1.59	COG0043	Gallate decarboxylase
NDPPBKPF_04494	CDS	579	ubiX_2	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
NDPPBKPF_04495	CDS	717	ydfK_2		COG1811	putative membrane protein YdfK
NDPPBKPF_04496	CDS	555	idi	5.3.3.2	COG1443	Isopentenyl-diphosphate Delta-isomerase
NDPPBKPF_04497	CDS	1518	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
NDPPBKPF_04498	CDS	963	prfB		COG1186	Peptide chain release factor RF2
NDPPBKPF_04499	CDS	1734	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
NDPPBKPF_04500	CDS	714	dsbC		COG1651	Thiol:disulfide interchange protein DsbC
NDPPBKPF_04501	CDS	897	xerD_2		COG4974	Tyrosine recombinase XerD
NDPPBKPF_04502	CDS	522	fldB		COG0716	Flavodoxin 2
NDPPBKPF_04503	CDS	411	ygfX			Inner membrane protein YgfX
NDPPBKPF_04504	CDS	267	sdhE		COG2938	FAD assembly factor SdhE
NDPPBKPF_04505	CDS	984	ygfZ		COG0354	tRNA-modifying protein YgfZ
NDPPBKPF_04506	CDS	660				hypothetical protein
NDPPBKPF_04507	CDS	312				hypothetical protein
NDPPBKPF_04508	CDS	729	glvR		COG1737	HTH-type transcriptional regulator GlvR
NDPPBKPF_04509	CDS	1434	bglA_2	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglA
NDPPBKPF_04510	CDS	360				hypothetical protein
NDPPBKPF_04511	CDS	2010	dsbD_2	1.8.1.8		Thiol:disulfide interchange protein DsbD
NDPPBKPF_04512	CDS	612				hypothetical protein
NDPPBKPF_04513	CDS	504	resA			Thiol-disulfide oxidoreductase ResA
NDPPBKPF_04514	CDS	744	ygfF	1.-.-.-		putative oxidoreductase YgfF
NDPPBKPF_04515	CDS	2874	gcvP	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
NDPPBKPF_04516	CDS	390	gcvH		COG0509	Glycine cleavage system H protein
NDPPBKPF_04517	CDS	1095	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
NDPPBKPF_04518	CDS	1203	ubiI	1.14.13.240	COG0654	2-octaprenylphenol hydroxylase
NDPPBKPF_04519	CDS	1179	ubiH	1.14.13.-	COG0654	2-octaprenyl-6-methoxyphenol hydroxylase
NDPPBKPF_04520	CDS	1317	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
NDPPBKPF_04521	CDS	585				hypothetical protein
NDPPBKPF_04522	CDS	330	zapA		COG3027	Cell division protein ZapA
NDPPBKPF_04523	CDS	597	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
NDPPBKPF_04524	CDS	1233	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
NDPPBKPF_04525	CDS	660	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
NDPPBKPF_04526	CDS	894	argP_3		COG0583	HTH-type transcriptional regulator ArgP
NDPPBKPF_04527	CDS	768			COG2968	26 kDa periplasmic immunogenic protein
NDPPBKPF_04528	CDS	636	argO		COG1279	Arginine exporter protein ArgO
NDPPBKPF_04529	CDS	858	mscS		COG0668	Small-conductance mechanosensitive channel
NDPPBKPF_04530	CDS	1080	fbaA	4.1.2.13	COG0191	Fructose-bisphosphate aldolase class 2
NDPPBKPF_04531	CDS	1164	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
NDPPBKPF_04532	CDS	1029	epd	1.2.1.72	COG0057	D-erythrose-4-phosphate dehydrogenase
NDPPBKPF_04533	CDS	1902	tktA_2	2.2.1.1	COG0021	Transketolase 1
NDPPBKPF_04534	CDS	555	hpxW	3.5.1.126	COG0405	Oxamate amidohydrolase proenzyme
NDPPBKPF_04535	CDS	186				hypothetical protein
NDPPBKPF_04536	CDS	1353	atzE	3.5.1.131		1-carboxybiuret hydrolase subunit AtzE
NDPPBKPF_04537	CDS	387				hypothetical protein
NDPPBKPF_04538	CDS	423	phnO	2.3.1.280		Aminoalkylphosphonate N-acetyltransferase
NDPPBKPF_04539	CDS	1119	asd_1	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
NDPPBKPF_04540	CDS	558				hypothetical protein
NDPPBKPF_04541	CDS	1044	emrA_3			Colistin resistance protein EmrA
NDPPBKPF_04542	CDS	1563	emrB_2			Colistin resistance protein EmrB
NDPPBKPF_04543	CDS	1275	fabF_2	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
NDPPBKPF_04544	CDS	411				hypothetical protein
NDPPBKPF_04545	CDS	900				hypothetical protein
NDPPBKPF_04546	CDS	774	nimR_4			HTH-type transcriptional regulator NimR
NDPPBKPF_04547	CDS	726				hypothetical protein
NDPPBKPF_04548	CDS	663	rutD_2	3.5.1.-		Putative aminoacrylate hydrolase RutD
NDPPBKPF_04549	CDS	225				hypothetical protein
NDPPBKPF_04550	CDS	768	nimR_5			HTH-type transcriptional regulator NimR
NDPPBKPF_04551	CDS	792				hypothetical protein
NDPPBKPF_04552	CDS	933				hypothetical protein
NDPPBKPF_04553	CDS	744	hyuA	5.1.99.5	COG4126	Hydantoin racemase
NDPPBKPF_04554	CDS	717				hypothetical protein
NDPPBKPF_04555	CDS	1497	pucI		COG1953	putative allantoin permease
NDPPBKPF_04556	CDS	1311	guaD_2	3.5.4.3	COG0402	Guanine deaminase
NDPPBKPF_04557	CDS	1140	dgcM	2.7.7.65	COG2199	Diguanylate cyclase DgcM
NDPPBKPF_04558	CDS	1041				hypothetical protein
NDPPBKPF_04559	CDS	924	iolE_4	4.2.1.44	COG1082	Inosose dehydratase
NDPPBKPF_04560	CDS	1173	ntdC	1.1.1.361	COG0673	Glucose-6-phosphate 3-dehydrogenase
NDPPBKPF_04561	CDS	1107				hypothetical protein
NDPPBKPF_04562	CDS	696	tenA_2	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
NDPPBKPF_04563	CDS	729	ssuB_3	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
NDPPBKPF_04564	CDS	741	ribX_2			Riboflavin transport system permease protein RibX
NDPPBKPF_04565	CDS	936			COG0715	Putative thiamine biosynthesis protein
NDPPBKPF_04566	CDS	1383	dat	2.6.1.76	COG0160	Diaminobutyrate--2-oxoglutarate aminotransferase
NDPPBKPF_04567	CDS	1263	ddc	4.1.1.86	COG0076	L-2,4-diaminobutyrate decarboxylase
NDPPBKPF_04568	CDS	882	yofA_2		COG0583	HTH-type transcriptional regulator YofA
NDPPBKPF_04569	CDS	1191	dipZ		COG0785	Protein DipZ
NDPPBKPF_04570	CDS	1344	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
NDPPBKPF_04571	CDS	741	ompR_2			Transcriptional regulatory protein OmpR
NDPPBKPF_04572	CDS	993	dhmA	3.8.1.5		Haloalkane dehalogenase
NDPPBKPF_04573	CDS	1020				hypothetical protein
NDPPBKPF_04574	CDS	927	pqqB		COG1235	Coenzyme PQQ synthesis protein B
NDPPBKPF_04575	CDS	756	pqqC	1.3.3.11	COG5424	Pyrroloquinoline-quinone synthase
NDPPBKPF_04576	CDS	279	pqqD			PqqA binding protein
NDPPBKPF_04577	CDS	1143	pqqE	1.21.98.4	COG0535	PqqA peptide cyclase
NDPPBKPF_04578	CDS	2286				hypothetical protein
NDPPBKPF_04579	CDS	738	ipuF	3.4.-.-		Gamma-glutamyl-L-1-hydroxyisopropylamide hydrolase
NDPPBKPF_04580	CDS	1911	mrdA_2	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
NDPPBKPF_04581	CDS	633	leuE_2		COG1280	Leucine efflux protein
NDPPBKPF_04582	CDS	1194				hypothetical protein
NDPPBKPF_04583	CDS	744				hypothetical protein
NDPPBKPF_04584	CDS	864	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
NDPPBKPF_04585	CDS	1572	garD	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
NDPPBKPF_04586	CDS	150				hypothetical protein
NDPPBKPF_04587	CDS	1332	garP_2			putative galactarate transporter
NDPPBKPF_04588	CDS	771	garL	4.1.2.20	COG3836	5-keto-4-deoxy-D-glucarate aldolase
NDPPBKPF_04589	CDS	891	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
NDPPBKPF_04590	CDS	1146	garK_3	2.7.1.165	COG1929	Glycerate 2-kinase
NDPPBKPF_04591	CDS	108				hypothetical protein
NDPPBKPF_04592	CDS	465				hypothetical protein
NDPPBKPF_04593	CDS	411				hypothetical protein
NDPPBKPF_04594	CDS	168				hypothetical protein
NDPPBKPF_04595	CDS	702	yhaK		COG1741	Pirin-like protein YhaK
NDPPBKPF_04596	CDS	897	yhaJ_3			HTH-type transcriptional regulator YhaJ
NDPPBKPF_04597	CDS	369	yhaH		COG3152	Inner membrane protein YhaH
NDPPBKPF_04598	CDS	987	yqjG	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
NDPPBKPF_04599	CDS	393	yqjF		COG2259	Inner membrane protein YqjF
NDPPBKPF_04600	CDS	297				hypothetical protein
NDPPBKPF_04601	CDS	399	yqjE		COG5393	Inner membrane protein YqjE
NDPPBKPF_04602	CDS	306	yqjD		COG4575	putative protein YqjD
NDPPBKPF_04603	CDS	369	yqjC			Protein YqjC
NDPPBKPF_04604	CDS	387	mzrA			Modulator protein MzrA
NDPPBKPF_04605	CDS	663	yqjA		COG0586	Inner membrane protein YqjA
NDPPBKPF_04606	CDS	777	lldR_2		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
NDPPBKPF_04607	CDS	1302	exuT_3			Hexuronate transporter
NDPPBKPF_04608	CDS	1413	uxaC	5.3.1.12	COG1904	Uronate isomerase
NDPPBKPF_04609	CDS	1488	uxaA	4.2.1.7	COG2721	Altronate dehydratase
NDPPBKPF_04610	CDS	555	ygjV			Inner membrane protein YgjV
NDPPBKPF_04611	CDS	1248	sstT		COG3633	Serine/threonine transporter SstT
NDPPBKPF_04612	CDS	972	alx		COG0861	Putative membrane-bound redox modulator Alx
NDPPBKPF_04613	CDS	990	iolU_2	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
NDPPBKPF_04614	CDS	501	ygjP	3.6.1.-	COG1451	UTP pyrophosphatase
NDPPBKPF_04615	CDS	603				hypothetical protein
NDPPBKPF_04616	CDS	708				hypothetical protein
NDPPBKPF_04617	CDS	1131	rlmG	2.1.1.174	COG2813	Ribosomal RNA large subunit methyltransferase G
NDPPBKPF_04618	CDS	2022	fadH	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
NDPPBKPF_04619	CDS	1599	lsrK	2.7.1.189	COG1070	Autoinducer-2 kinase
NDPPBKPF_04620	CDS	972	lsrR		COG2390	Transcriptional regulator LsrR
NDPPBKPF_04621	CDS	1488	lsrA	3.6.3.-	COG1129	Autoinducer 2 import ATP-binding protein LsrA
NDPPBKPF_04622	CDS	1035	lsrC		COG1172	Autoinducer 2 import system permease protein LsrC
NDPPBKPF_04623	CDS	999	lsrD_3			Autoinducer 2 import system permease protein LsrD
NDPPBKPF_04624	CDS	1002	lsrB_3			Autoinducer 2-binding protein LsrB
NDPPBKPF_04625	CDS	888	lsrF_2	2.3.1.245	COG1830	3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase
NDPPBKPF_04626	CDS	297	lsrG	5.3.1.32	COG1359	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase
NDPPBKPF_04627	CDS	1380	patA	2.6.1.82	COG4992	Putrescine aminotransferase
NDPPBKPF_04628	CDS	555	yqjI		COG1695	Transcriptional regulator YqjI
NDPPBKPF_04629	CDS	777	yqjH	1.16.1.9	COG2375	NADPH-dependent ferric-chelate reductase
NDPPBKPF_04630	CDS	1650	dhaK_1	2.7.1.29		Dihydroxyacetone kinase
NDPPBKPF_04631	CDS	1422	dhaM	2.7.1.121	COG1080	PEP-dependent dihydroxyacetone kinase, phosphoryl donor subunit DhaM
NDPPBKPF_04632	CDS	633	dhaL	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL
NDPPBKPF_04633	CDS	1071	dhaK_2	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK
NDPPBKPF_04634	CDS	1098	dhaD	1.1.1.6		Glycerol dehydrogenase
NDPPBKPF_04635	CDS	1926	dhaR		COG3284	PTS-dependent dihydroxyacetone kinase operon regulatory protein
NDPPBKPF_04636	CDS	531	yvqK	2.5.1.17	COG2096	Corrinoid adenosyltransferase
NDPPBKPF_04637	CDS	354				hypothetical protein
NDPPBKPF_04638	CDS	1164	dhaT	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
NDPPBKPF_04639	CDS	429				hypothetical protein
NDPPBKPF_04640	CDS	1668	dhaB	4.2.1.30		Glycerol dehydratase large subunit
NDPPBKPF_04641	CDS	585	pduD_2	4.2.1.28		Propanediol dehydratase medium subunit
NDPPBKPF_04642	CDS	426	pduE_2	4.2.1.28	COG4910	Propanediol dehydratase small subunit
NDPPBKPF_04643	CDS	1824	ddrA_2			Diol dehydratase-reactivating factor alpha subunit
NDPPBKPF_04644	CDS	804	glpF_1		COG0580	Glycerol uptake facilitator protein
NDPPBKPF_04645	CDS	306	hdeB_1			Acid stress chaperone HdeB
NDPPBKPF_04646	CDS	576	hdeD		COG3247	Protein HdeD
NDPPBKPF_04647	CDS	633	yfdX			Protein YfdX
NDPPBKPF_04648	CDS	3243	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
NDPPBKPF_04649	CDS	615	evgA			DNA-binding transcriptional activator EvgA
NDPPBKPF_04650	CDS	315	hdeB_2			Acid stress chaperone HdeB
NDPPBKPF_04651	CDS	846				hypothetical protein
NDPPBKPF_04652	CDS	192				hypothetical protein
NDPPBKPF_04653	CDS	276			COG1662	IS1 family transposase IS1D
NDPPBKPF_04654	CDS	378			COG1662	IS1 family transposase IS1R
NDPPBKPF_04655	CDS	1506	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
NDPPBKPF_04656	CDS	315	ygiN	1.-.-.-	COG1359	putative quinol monooxygenase YgiN
NDPPBKPF_04657	CDS	582	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
NDPPBKPF_04658	CDS	1350	qseC	2.7.13.3		Sensor protein QseC
NDPPBKPF_04659	CDS	660	qseB			Transcriptional regulatory protein QseB
NDPPBKPF_04660	CDS	396	ygiW_2		COG3111	Protein YgiW
NDPPBKPF_04661	CDS	870	rhaS_11			HTH-type transcriptional activator RhaS
NDPPBKPF_04662	CDS	2259	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
NDPPBKPF_04663	CDS	738	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
NDPPBKPF_04664	CDS	1413	ftsP		COG2132	Cell division protein FtsP
NDPPBKPF_04665	CDS	2184				hypothetical protein
NDPPBKPF_04666	CDS	528				hypothetical protein
NDPPBKPF_04667	CDS	828	dkgA	1.1.1.274	COG0656	2,5-diketo-D-gluconic acid reductase A
NDPPBKPF_04668	CDS	1164	yqhD	1.1.1.-	COG1979	Alcohol dehydrogenase YqhD
NDPPBKPF_04669	CDS	900	rhaS_12			HTH-type transcriptional activator RhaS
NDPPBKPF_04670	CDS	660	yghB		COG0586	Inner membrane protein YghB
NDPPBKPF_04671	CDS	1188	metC_2	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
NDPPBKPF_04672	CDS	732	exbB		COG0811	Biopolymer transport protein ExbB
NDPPBKPF_04673	CDS	426	exbD		COG0848	Biopolymer transport protein ExbD
NDPPBKPF_04674	CDS	1419	yicJ_2		COG2211	Inner membrane symporter YicJ
NDPPBKPF_04675	CDS	1524		3.2.1.-		Beta-xylosidase
NDPPBKPF_04676	CDS	495				hypothetical protein
NDPPBKPF_04677	CDS	888				hypothetical protein
NDPPBKPF_04678	CDS	288				hypothetical protein
NDPPBKPF_04679	CDS	867	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
NDPPBKPF_04680	CDS	561				hypothetical protein
NDPPBKPF_04681	CDS	1866	gss		COG0754	Bifunctional glutathionylspermidine synthetase/amidase
NDPPBKPF_04682	CDS	1182	lysN_3	2.6.1.39	COG1167	2-aminoadipate transaminase
NDPPBKPF_04683	CDS	90				hypothetical protein
NDPPBKPF_04684	CDS	189				hypothetical protein
NDPPBKPF_04685	CDS	345				hypothetical protein
NDPPBKPF_04686	CDS	603				hypothetical protein
NDPPBKPF_04687	CDS	912	dmlR_18			HTH-type transcriptional regulator DmlR
NDPPBKPF_04688	CDS	1149	metC_3	4.4.1.13	COG0626	Cystathionine beta-lyase
NDPPBKPF_04689	CDS	1377	cbs	4.2.1.22	COG0031	Putative cystathionine beta-synthase
NDPPBKPF_04690	CDS	516				hypothetical protein
NDPPBKPF_04691	CDS	681	elfD_1		COG3121	putative fimbrial chaperone protein ElfD
NDPPBKPF_04692	CDS	549				hypothetical protein
NDPPBKPF_04693	CDS	579				hypothetical protein
NDPPBKPF_04694	CDS	774	elfD_2		COG3121	putative fimbrial chaperone protein ElfD
NDPPBKPF_04695	CDS	765	yraI_3			putative fimbrial chaperone YraI
NDPPBKPF_04696	CDS	2595	yraJ		COG3188	Outer membrane usher protein YraJ
NDPPBKPF_04697	CDS	2082				hypothetical protein
NDPPBKPF_04698	CDS	864	intA_3		COG0582	Prophage integrase IntA
NDPPBKPF_04699	tRNA	76				tRNA-Phe(gaa)
NDPPBKPF_04700	CDS	714	ydfK_3		COG1811	putative membrane protein YdfK
NDPPBKPF_04701	CDS	2139	speC	4.1.1.17	COG1982	Constitutive ornithine decarboxylase
NDPPBKPF_04702	CDS	1254	nupG			Nucleoside permease NupG
NDPPBKPF_04703	CDS	1086	mltC	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase C
NDPPBKPF_04704	CDS	276	yggX		COG2924	putative Fe(2+)-trafficking protein
NDPPBKPF_04705	CDS	1059	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
NDPPBKPF_04706	CDS	720	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
NDPPBKPF_04707	CDS	327			COG3171	putative protein
NDPPBKPF_04708	CDS	717				hypothetical protein
NDPPBKPF_04709	CDS	1248	xylH_1		COG4214	Xylose transport system permease protein XylH
NDPPBKPF_04710	CDS	810	frcA_2	7.5.2.-	COG1129	Fructose import ATP-binding protein FrcA
NDPPBKPF_04711	CDS	1047	xylF_1		COG4213	D-xylose-binding periplasmic protein
NDPPBKPF_04712	CDS	1140	hemW		COG0635	Heme chaperone HemW
NDPPBKPF_04713	CDS	594	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
NDPPBKPF_04714	CDS	291				hypothetical protein
NDPPBKPF_04715	CDS	567				hypothetical protein
NDPPBKPF_04716	CDS	702	yggS		COG0325	Pyridoxal phosphate homeostasis protein
NDPPBKPF_04717	CDS	981	yggR		COG2805	putative protein YggR
NDPPBKPF_04718	CDS	654	csgD		COG2771	CsgBAC operon transcriptional regulatory protein
